,region,week_last_day,epidemiological_week,total_inhabitants,last_available_confirmed,last_available_deaths,new_week_cases,new_week_deaths,prevalence,mortality,lethality,incidence_cases,incidence_deaths,cases_growth_factor,deaths_growth_factor,new_week_cases_mm,new_week_deaths_mm,incidence_cases_mm,incidence_deaths_mm
10,Brasil,02/05/2020,18,211755691.6839929,97579,6810,38073,2736,46.08093375153241,3.215970227691775,6.97896063702231,17.97968200865036,1.292054998966916,1.7049393220187183,1.6103590347263097,25529,1889,12.056031708196656,0.8923805785993478
11,Brasil,09/05/2020,19,211755691.6839929,157248,10695,59669,3885,74.25916099325643,5.050631657145894,6.8013583638583635,28.178227241724016,1.8346614294541186,1.5672261182465264,1.4199561403508771,40024,2773,18.901184197241044,1.3096853790697784
12,Brasil,16/05/2020,20,211755691.6839929,234678,15702,77430,5007,110.82488415480917,7.415148974334252,6.69087004320814,36.56572316155274,2.364517317188358,1.2976587507751094,1.2888030888030888,58390,3876,27.574544137309037,1.830411248536464
13,Brasil,23/05/2020,21,211755691.6839929,351561,22196,116883,6494,166.02198373238593,10.481890627583942,6.313555826727082,55.197099577576765,3.06674165324969,1.5095311894614492,1.2969842220890753,84660,5128,39.98034999361784,2.4219734666307224
14,Brasil,30/05/2020,22,211755691.6839929,502913,28895,151352,6699,237.4968039822546,13.645441957291315,5.745526562248341,71.47482024986866,3.163551329707372,1.2949017393461837,1.0315676008623345,115221,6066,54.412547662999394,2.86493676671514
15,Brasil,06/06/2020,23,211755691.6839929,676893,36054,173980,7159,319.6575235437546,17.02622475612324,5.326395752356724,82.16071956150002,3.3807827988319263,1.1495057878323378,1.0686669652186893,147405,6784,69.61087979631515,3.2036919272629962
16,Brasil,13/06/2020,24,211755691.6839929,851779,42792,174886,6738,402.2460946509652,20.208193536473782,5.023838343044381,82.58857110721054,3.1819687803505405,1.005207495114381,0.9411929040368766,166739,6865,78.74137030619308,3.2421009696299463
17,Brasil,20/06/2020,25,211755691.6839929,1071337,50100,219558,7308,505.9306748641151,23.659340441609096,4.676399676292334,103.6845802131499,3.4511469051353147,1.2554349690655626,1.0845948352626893,189474,7068,89.47795696062015,3.3379661614392604
18,Brasil,27/06/2020,26,211755691.6839929,1318551,57159,247214,7059,622.6755887948925,26.99289900802264,4.33498590498206,116.74491393077747,3.333558566413545,1.12596216034032,0.965927750410509,213886,7035,101.0060217503793,3.3222247506331333
19,Brasil,04/07/2020,27,211755691.6839929,1580041,64410,261490,7251,746.1622341457181,30.417128100679477,4.076476496495976,123.4866453508256,3.4242290926568373,1.057747538569822,1.0271993200169995,242754,7206,114.63871316491766,3.402978188068566
20,Brasil,11/07/2020,28,211755691.6839929,1844313,71578,264272,7168,870.9626576424231,33.80216108042906,3.8810115202788245,124.80042349670497,3.385032979749581,1.010639030173238,0.9885533029926906,257658,7159,121.67732759276934,3.3809402129399877
21,Brasil,18/07/2020,29,211755691.6839929,2077955,78870,233642,7292,981.2982987493779,37.24575210837743,3.795558614118207,110.33564110695474,3.443591027948374,0.88409668826058,1.0172991071428572,253134,7237,119.54090331816177,3.4176177001182637
22,Brasil,25/07/2020,30,211755691.6839929,2398993,86536,321038,7666,1132.906030020701,40.86596176557055,3.607180179350252,151.60773127132336,3.6202096571931204,1.374059458487772,1.051289083927592,272984,7375,128.91459862499437,3.482944554963692
23,Brasil,01/08/2020,31,211755691.6839929,2711992,93668,312999,7132,1280.7174052479108,44.233994021649515,3.4538449965929106,147.81137522720968,3.3680322560789637,0.9749593506064702,0.9303417688494652,289226,7363,136.58491586849593,3.477277647073486
24,Brasil,08/08/2020,32,211755691.6839929,3018397,100648,306405,6980,1425.4148145894526,47.53024544445254,3.334485158844248,144.69740934154163,3.296251422803024,0.9789328400410225,0.978687605159843,313480,7259,148.03883861335822,3.4281644453583695
